,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,socioprediction,exp(u),1+exp(u),p,totp
36794,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36795,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36798,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36799,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36804,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36805,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36810,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36811,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36815,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36816,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36817,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36818,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36822,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36825,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36828,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36831,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36836,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36843,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36844,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36847,-2.9,92.963,-40.8,1.26,5076.2,0,-0.824659911,0.438384057,1.438384057,30%,0
36848,-2.9,92.963,-40.8,1.26,5076.2,1,-0.824659911,0.438384057,1.438384057,30%,0
36851,-2.9,92.963,-40.8,1.252,5076.2,1,-0.825297073,0.438104824,1.438104824,30%,0
36853,-2.9,92.963,-40.8,1.252,5076.2,1,-0.825297073,0.438104824,1.438104824,30%,0
36858,-2.9,92.963,-40.8,1.252,5076.2,0,-0.825297073,0.438104824,1.438104824,30%,0
36874,-2.9,92.963,-40.8,1.252,5076.2,1,-0.825297073,0.438104824,1.438104824,30%,0
36876,-2.9,92.963,-40.8,1.244,5076.2,0,-0.825934235,0.437825769,1.437825769,30%,0
36879,-2.9,92.963,-40.8,1.244,5076.2,1,-0.825934235,0.437825769,1.437825769,30%,0
36889,-2.9,92.963,-40.8,1.235,5076.2,1,-0.826651043,0.437512045,1.437512045,30%,0
36898,-2.9,92.963,-40.8,1.224,5076.2,0,-0.827527141,0.437128909,1.437128909,30%,0
36899,-2.9,92.963,-40.8,1.224,5076.2,0,-0.827527141,0.437128909,1.437128909,30%,0
36900,-2.9,92.963,-40.8,1.215,5076.2,1,-0.828243948,0.436815684,1.436815684,30%,0
36901,-2.9,92.963,-40.8,1.215,5076.2,0,-0.828243948,0.436815684,1.436815684,30%,0
36905,-2.9,92.963,-40.8,1.215,5076.2,0,-0.828243948,0.436815684,1.436815684,30%,0
36908,-2.9,92.963,-40.8,1.215,5076.2,1,-0.828243948,0.436815684,1.436815684,30%,0
36910,-2.9,92.963,-40.8,1.215,5076.2,1,-0.828243948,0.436815684,1.436815684,30%,0
36914,-2.9,92.963,-40.8,1.215,5076.2,0,-0.828243948,0.436815684,1.436815684,30%,0
36915,-2.9,92.963,-40.8,1.215,5076.2,0,-0.828243948,0.436815684,1.436815684,30%,0
36916,-2.9,92.963,-40.8,1.215,5076.2,0,-0.828243948,0.436815684,1.436815684,30%,0
36917,-2.9,92.963,-40.8,1.215,5076.2,0,-0.828243948,0.436815684,1.436815684,30%,0
36918,-2.9,92.963,-40.8,1.215,5076.2,1,-0.828243948,0.436815684,1.436815684,30%,0
36921,-2.9,92.963,-40.8,1.206,5076.2,0,-0.828960755,0.436502684,1.436502684,30%,0
36922,-2.9,92.963,-40.8,1.206,5076.2,0,-0.828960755,0.436502684,1.436502684,30%,0
36926,-2.9,92.963,-40.8,1.206,5076.2,0,-0.828960755,0.436502684,1.436502684,30%,0
36928,-2.9,92.963,-40.8,1.206,5076.2,0,-0.828960755,0.436502684,1.436502684,30%,0
36929,-2.9,92.963,-40.8,1.099,5076.2,0,-0.837482799,0.432798594,1.432798594,30%,0
36938,-2.9,92.963,-40.8,1.099,5076.2,1,-0.837482799,0.432798594,1.432798594,30%,0
36947,-2.9,92.469,-33.6,1.072,5076.2,1,-0.906316309,0.404009733,1.404009733,29%,0
36950,-2.9,92.469,-33.6,1.072,5076.2,0,-0.906316309,0.404009733,1.404009733,29%,0
36957,-2.9,92.469,-33.6,1.072,5076.2,0,-0.906316309,0.404009733,1.404009733,29%,0
36959,-2.9,92.469,-33.6,1.072,5076.2,1,-0.906316309,0.404009733,1.404009733,29%,0
36960,-2.9,92.469,-33.6,1.072,5076.2,1,-0.906316309,0.404009733,1.404009733,29%,0
36971,-2.9,92.469,-33.6,1.072,5076.2,0,-0.906316309,0.404009733,1.404009733,29%,0
36974,-2.9,92.469,-33.6,1.072,5076.2,0,-0.906316309,0.404009733,1.404009733,29%,0
36982,-2.9,92.469,-33.6,1.059,5076.2,1,-0.907351698,0.403591643,1.403591643,29%,0
36989,-2.9,92.469,-33.6,1.059,5076.2,1,-0.907351698,0.403591643,1.403591643,29%,0
36990,-2.9,92.469,-33.6,1.059,5076.2,0,-0.907351698,0.403591643,1.403591643,29%,0
36995,-2.9,92.469,-33.6,1.059,5076.2,1,-0.907351698,0.403591643,1.403591643,29%,0
37008,-2.9,92.469,-33.6,1.048,5076.2,0,-0.908227796,0.403238212,1.403238212,29%,0
37010,-2.9,92.469,-33.6,1.048,5076.2,1,-0.908227796,0.403238212,1.403238212,29%,0
37012,-2.9,92.469,-33.6,1.044,5076.2,1,-0.908546377,0.403109768,1.403109768,29%,0
37013,-2.9,92.469,-33.6,1.044,5076.2,1,-0.908546377,0.403109768,1.403109768,29%,0
37015,-2.9,92.469,-33.6,1.044,5076.2,0,-0.908546377,0.403109768,1.403109768,29%,0
37018,-2.9,92.469,-33.6,1.044,5076.2,1,-0.908546377,0.403109768,1.403109768,29%,0
37026,-2.9,92.469,-33.6,1.044,5076.2,0,-0.908546377,0.403109768,1.403109768,29%,0
37029,-2.9,92.469,-33.6,1.044,5076.2,0,-0.908546377,0.403109768,1.403109768,29%,0
37040,-2.9,92.469,-33.6,1.044,5076.2,0,-0.908546377,0.403109768,1.403109768,29%,0
37044,-2.9,92.469,-33.6,1.029,5076.2,1,-0.909741056,0.402628469,1.402628469,29%,0
37045,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37050,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37051,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37056,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37057,-2.9,92.469,-33.6,1.029,5076.2,1,-0.909741056,0.402628469,1.402628469,29%,0
37060,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37063,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37071,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37075,-2.9,92.469,-33.6,1.029,5076.2,0,-0.909741056,0.402628469,1.402628469,29%,0
37077,-2.9,92.469,-33.6,1.018,5076.2,0,-0.910617154,0.402275881,1.402275881,29%,0
37078,-2.9,92.469,-33.6,1.018,5076.2,0,-0.910617154,0.402275881,1.402275881,29%,0
37081,-2.9,92.469,-33.6,1.007,5076.2,1,-0.911493252,0.401923603,1.401923603,29%,0
37087,-2.9,92.469,-33.6,0.944,5076.2,1,-0.916510904,0.399911941,1.399911941,29%,0
37091,-2.9,92.469,-33.6,0.937,5076.2,0,-0.917068421,0.399689045,1.399689045,29%,0
37094,-2.9,92.469,-33.6,0.927,5076.2,0,-0.917864873,0.399370839,1.399370839,29%,0
37107,-2.9,92.469,-33.6,0.908,5076.2,0,-0.919378133,0.398766944,1.398766944,29%,0
37108,-2.9,92.469,-33.6,0.908,5076.2,0,-0.919378133,0.398766944,1.398766944,29%,0
37109,-2.9,92.469,-33.6,0.908,5076.2,1,-0.919378133,0.398766944,1.398766944,29%,0
37111,-2.9,92.469,-33.6,0.908,5076.2,0,-0.919378133,0.398766944,1.398766944,29%,0
37116,-2.9,92.469,-33.6,0.903,5076.2,0,-0.91977636,0.398608176,1.398608176,29%,0
37122,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37123,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37124,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37134,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37139,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37146,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37149,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37151,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37152,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37156,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37161,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37167,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37168,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37169,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37170,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37172,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37173,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37187,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37190,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37191,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37193,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37194,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37195,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37205,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37207,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37209,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37212,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37216,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37219,-2.9,92.201,-31.4,0.881,5076.2,1,-1.011049851,0.363836805,1.363836805,27%,0
37228,-2.9,92.201,-31.4,0.881,5076.2,1,-1.011049851,0.363836805,1.363836805,27%,0
37233,-2.9,92.201,-31.4,0.881,5076.2,1,-1.011049851,0.363836805,1.363836805,27%,0
37235,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37240,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37242,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37243,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37248,-2.9,92.201,-31.4,0.881,5076.2,0,-1.011049851,0.363836805,1.363836805,27%,0
37251,-2.9,92.201,-31.4,0.881,5076.2,1,-1.011049851,0.363836805,1.363836805,27%,0
37260,-2.9,92.201,-31.4,0.881,5076.2,1,-1.011049851,0.363836805,1.363836805,27%,0
37264,-2.9,92.201,-31.4,0.881,5076.2,1,-1.011049851,0.363836805,1.363836805,27%,0
37270,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37278,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37279,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37282,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37283,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37286,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37289,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37290,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37298,-2.9,92.201,-31.4,0.884,5076.2,0,-1.010810915,0.363923749,1.363923749,27%,0
37308,-2.9,92.201,-31.4,0.884,5076.2,1,-1.010810915,0.363923749,1.363923749,27%,0
37323,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37324,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37332,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37337,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37343,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37347,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37349,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37350,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37353,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37354,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37356,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37357,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37359,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37366,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37367,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37369,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37370,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37375,-2.9,92.201,-31.4,0.883,5076.2,1,-1.01089056,0.363894765,1.363894765,27%,0
37377,-2.9,92.201,-31.4,0.883,5076.2,0,-1.01089056,0.363894765,1.363894765,27%,0
37386,-2.9,92.201,-31.4,0.879,5076.2,1,-1.011209141,0.363778854,1.363778854,27%,0
37391,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37394,-2.9,92.201,-31.4,0.879,5076.2,1,-1.011209141,0.363778854,1.363778854,27%,0
37395,-2.9,92.201,-31.4,0.879,5076.2,1,-1.011209141,0.363778854,1.363778854,27%,0
37398,-2.9,92.201,-31.4,0.879,5076.2,1,-1.011209141,0.363778854,1.363778854,27%,0
37405,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37408,-2.9,92.201,-31.4,0.879,5076.2,1,-1.011209141,0.363778854,1.363778854,27%,0
37414,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37421,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37427,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37429,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37432,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37434,-2.9,92.201,-31.4,0.879,5076.2,1,-1.011209141,0.363778854,1.363778854,27%,0
37435,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37438,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37442,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37451,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37453,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37456,-2.9,92.201,-31.4,0.879,5076.2,0,-1.011209141,0.363778854,1.363778854,27%,0
37457,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37458,-2.9,92.201,-31.4,0.873,5076.2,1,-1.011687013,0.363605055,1.363605055,27%,0
37459,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37469,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37471,-2.9,92.201,-31.4,0.873,5076.2,1,-1.011687013,0.363605055,1.363605055,27%,0
37472,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37473,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37480,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37487,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37492,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37496,-2.9,92.201,-31.4,0.873,5076.2,1,-1.011687013,0.363605055,1.363605055,27%,0
37499,-2.9,92.201,-31.4,0.873,5076.2,1,-1.011687013,0.363605055,1.363605055,27%,0
37504,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37505,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37511,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37513,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37519,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37523,-2.9,92.201,-31.4,0.873,5076.2,1,-1.011687013,0.363605055,1.363605055,27%,0
37526,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37530,-2.9,92.201,-31.4,0.873,5076.2,1,-1.011687013,0.363605055,1.363605055,27%,0
37538,-2.9,92.201,-31.4,0.873,5076.2,0,-1.011687013,0.363605055,1.363605055,27%,0
37543,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37545,-2.9,92.201,-31.4,0.869,5076.2,1,-1.012005594,0.363489236,1.363489236,27%,0
37547,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37548,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37549,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37552,-2.9,92.201,-31.4,0.869,5076.2,1,-1.012005594,0.363489236,1.363489236,27%,0
37561,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37575,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37577,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37584,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37588,-2.9,92.201,-31.4,0.869,5076.2,0,-1.012005594,0.363489236,1.363489236,27%,0
37596,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37598,-2.9,92.201,-31.4,0.861,5076.2,1,-1.012642756,0.363257708,1.363257708,27%,0
37607,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37612,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37613,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37614,-2.9,92.201,-31.4,0.861,5076.2,1,-1.012642756,0.363257708,1.363257708,27%,0
37616,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37621,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37626,-2.9,92.201,-31.4,0.861,5076.2,1,-1.012642756,0.363257708,1.363257708,27%,0
37627,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37631,-2.9,92.201,-31.4,0.861,5076.2,0,-1.012642756,0.363257708,1.363257708,27%,0
37632,-2.9,92.201,-31.4,0.861,5076.2,1,-1.012642756,0.363257708,1.363257708,27%,0
37636,-2.9,92.201,-31.4,0.861,5076.2,1,-1.012642756,0.363257708,1.363257708,27%,0
37646,-2.9,92.201,-31.4,0.859,5076.2,1,-1.012802047,0.363199849,1.363199849,27%,0
37653,-2.9,92.201,-31.4,0.859,5076.2,0,-1.012802047,0.363199849,1.363199849,27%,0
37657,-2.9,92.201,-31.4,0.859,5076.2,0,-1.012802047,0.363199849,1.363199849,27%,0
37661,-2.9,92.201,-31.4,0.859,5076.2,0,-1.012802047,0.363199849,1.363199849,27%,0
37663,-2.9,92.201,-31.4,0.859,5076.2,1,-1.012802047,0.363199849,1.363199849,27%,0
37670,-2.9,92.201,-31.4,0.859,5076.2,0,-1.012802047,0.363199849,1.363199849,27%,0
37680,-2.9,92.201,-31.4,0.854,5076.2,0,-1.013200273,0.363055243,1.363055243,27%,0
37681,-2.9,92.201,-31.4,0.854,5076.2,0,-1.013200273,0.363055243,1.363055243,27%,0
37682,-2.9,92.201,-31.4,0.854,5076.2,1,-1.013200273,0.363055243,1.363055243,27%,0
37686,-2.9,92.201,-31.4,0.854,5076.2,0,-1.013200273,0.363055243,1.363055243,27%,0
37687,-2.9,92.201,-31.4,0.854,5076.2,1,-1.013200273,0.363055243,1.363055243,27%,0
37688,-2.9,92.201,-31.4,0.854,5076.2,1,-1.013200273,0.363055243,1.363055243,27%,0
37690,-2.9,92.201,-31.4,0.854,5076.2,0,-1.013200273,0.363055243,1.363055243,27%,0
37692,-2.9,92.201,-31.4,0.854,5076.2,0,-1.013200273,0.363055243,1.363055243,27%,0
37694,-2.9,92.201,-31.4,0.854,5076.2,1,-1.013200273,0.363055243,1.363055243,27%,0
37699,-2.9,92.201,-31.4,0.854,5076.2,0,-1.013200273,0.363055243,1.363055243,27%,0
37702,-2.9,92.201,-31.4,0.854,5076.2,0,-1.013200273,0.363055243,1.363055243,27%,0
37710,-2.9,92.201,-31.4,0.851,5076.2,0,-1.013439209,0.362968506,1.362968506,27%,0
37714,-2.9,92.201,-31.4,0.851,5076.2,1,-1.013439209,0.362968506,1.362968506,27%,0
37718,-2.9,92.201,-31.4,0.851,5076.2,0,-1.013439209,0.362968506,1.362968506,27%,0
37721,-2.9,92.201,-31.4,0.851,5076.2,1,-1.013439209,0.362968506,1.362968506,27%,0
37722,-2.9,92.201,-31.4,0.851,5076.2,0,-1.013439209,0.362968506,1.362968506,27%,0
37728,-2.9,92.201,-31.4,0.851,5076.2,1,-1.013439209,0.362968506,1.362968506,27%,0
37730,-2.9,92.201,-31.4,0.851,5076.2,1,-1.013439209,0.362968506,1.362968506,27%,0
37735,-2.9,92.201,-31.4,0.849,5076.2,0,-1.013598499,0.362910693,1.362910693,27%,0
37736,-2.9,92.201,-31.4,0.849,5076.2,0,-1.013598499,0.362910693,1.362910693,27%,0
37738,-2.9,92.201,-31.4,0.849,5076.2,1,-1.013598499,0.362910693,1.362910693,27%,0
37740,-2.9,92.201,-31.4,0.849,5076.2,0,-1.013598499,0.362910693,1.362910693,27%,0
37741,-2.9,92.201,-31.4,0.849,5076.2,0,-1.013598499,0.362910693,1.362910693,27%,0
37745,-2.9,92.201,-31.4,0.849,5076.2,0,-1.013598499,0.362910693,1.362910693,27%,0
37750,-2.9,92.201,-31.4,0.849,5076.2,0,-1.013598499,0.362910693,1.362910693,27%,0
37752,-2.9,92.201,-31.4,0.849,5076.2,1,-1.013598499,0.362910693,1.362910693,27%,0
37756,-2.9,92.201,-31.4,0.849,5076.2,1,-1.013598499,0.362910693,1.362910693,27%,0
37762,-2.9,92.201,-31.4,0.849,5076.2,0,-1.013598499,0.362910693,1.362910693,27%,0
37765,-2.9,92.201,-31.4,0.849,5076.2,1,-1.013598499,0.362910693,1.362910693,27%,0
37773,-2.9,92.201,-31.4,0.843,5076.2,0,-1.014076371,0.36273731,1.36273731,27%,0
37774,-2.9,92.201,-31.4,0.843,5076.2,0,-1.014076371,0.36273731,1.36273731,27%,0
37778,-2.9,92.201,-31.4,0.843,5076.2,0,-1.014076371,0.36273731,1.36273731,27%,0
37782,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37783,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37785,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37786,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37791,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37793,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37794,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37797,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37799,-2.9,92.201,-31.4,0.838,5076.2,1,-1.014474597,0.362592887,1.362592887,27%,0
37800,-2.9,92.201,-31.4,0.838,5076.2,0,-1.014474597,0.362592887,1.362592887,27%,0
37812,-2.9,92.201,-31.4,0.834,5076.2,1,-1.014793178,0.36247739,1.36247739,27%,0
