"","contact","month","day_of_week","poutcome","duration","campaign","pdays","previous","y","mprediction"
"34278","cellular","may","thu","failure",6,6,999,1,0,-4.08712915453893
"34280","cellular","may","thu","nonexistent",348,1,999,0,0,-2.30893656072569
"34290","telephone","may","thu","failure",9,5,999,1,0,-5.19042104983763
"34291","cellular","may","thu","failure",15,11,999,1,0,-4.43679436563467
"34297","cellular","may","thu","nonexistent",350,1,999,0,0,-2.30057307639479
"34299","cellular","may","thu","nonexistent",141,1,999,0,0,-3.17455718897433
"34305","cellular","may","thu","failure",189,1,999,1,0,-2.93456944767633
"34319","cellular","may","thu","nonexistent",61,6,999,0,0,-3.89639745279533
"34321","cellular","may","thu","nonexistent",83,2,999,0,0,-3.49455841268753
"34329","cellular","may","thu","nonexistent",667,1,999,0,1,-0.974960809946389
"34332","cellular","may","thu","nonexistent",123,1,999,0,0,-3.24982854795247
"34337","cellular","may","thu","failure",86,2,999,1,0,-3.44274906883488
"34343","cellular","may","thu","nonexistent",141,1,999,0,0,-3.17455718897433
"34352","cellular","may","thu","nonexistent",467,6,999,0,0,-2.19861013362168
"34354","cellular","may","thu","nonexistent",9,1,999,0,0,-3.72654715481404
"34359","cellular","may","thu","failure",267,1,999,1,0,-2.60839355877104
"34361","cellular","may","thu","nonexistent",143,1,999,0,0,-3.16619370464342
"34366","cellular","may","thu","nonexistent",149,3,999,0,0,-3.29602360788464
"34373","cellular","may","thu","nonexistent",185,1,999,0,0,-2.99056053369442
"34374","cellular","may","thu","nonexistent",223,1,999,0,0,-2.83165433140724
"34375","cellular","may","thu","nonexistent",76,1,999,0,0,-3.44637042972873
"34377","cellular","may","thu","failure",214,1,999,1,0,-2.83002589354002
"34378","cellular","may","thu","nonexistent",103,2,999,0,0,-3.41092356937848
"34379","cellular","may","thu","nonexistent",37,6,999,0,0,-3.99675926476619
"34380","cellular","may","thu","nonexistent",273,3,999,0,0,-2.77748757936854
"34383","cellular","may","thu","failure",745,1,999,1,1,-0.609520803684818
"34399","cellular","may","thu","failure",133,1,999,1,0,-3.16874700894166
"34401","cellular","may","thu","nonexistent",263,1,999,0,0,-2.66438464478914
"34411","cellular","may","thu","nonexistent",1180,1,999,0,1,1.17027292093067
"34412","cellular","may","thu","nonexistent",14,8,999,0,0,-4.24785969080552
"34413","cellular","may","thu","nonexistent",243,1,999,0,0,-2.74801948809819
"34417","telephone","may","thu","failure",188,1,999,1,0,-4.13204848975381
"34418","cellular","may","thu","success",498,1,12,1,0,0.854249703889356
"34419","cellular","may","thu","failure",149,1,999,1,0,-3.10183913429442
"34420","telephone","may","thu","nonexistent",62,7,999,0,0,-5.16297318865887
"34421","cellular","may","thu","failure",877,2,999,1,0,-0.134991015962071
"34425","cellular","may","thu","nonexistent",159,1,999,0,0,-3.09928582999619
"34426","cellular","may","thu","nonexistent",578,1,999,0,1,-1.34713586267165
"34439","cellular","may","thu","nonexistent",183,3,999,0,0,-3.15384437425926
"34441","telephone","may","thu","failure",230,4,999,1,0,-4.1887958531557
"34448","cellular","may","thu","nonexistent",11,5,999,0,0,-4.02802438295099
"34449","cellular","may","thu","failure",72,2,999,1,0,-3.50129345915122
"34455","cellular","may","thu","nonexistent",449,1,999,0,1,-1.886580602015
"34456","cellular","may","thu","nonexistent",8,5,999,0,0,-4.04056960944735
"34460","cellular","may","thu","nonexistent",72,1,999,0,0,-3.46309739839054
"34465","cellular","may","thu","nonexistent",35,1,999,0,0,-3.61782185851228
"34469","cellular","may","thu","nonexistent",334,2,999,0,0,-2.44494112915899
"34470","cellular","may","thu","nonexistent",104,1,999,0,0,-3.32928164909607
"34478","cellular","may","thu","nonexistent",215,1,999,0,0,-2.86510826873085
"34479","cellular","may","thu","failure",287,1,999,1,0,-2.524758715462
"34483","cellular","may","thu","nonexistent",523,2,999,0,0,-1.65459185988849
"34486","cellular","may","thu","nonexistent",298,1,999,0,0,-2.51802366899831
"34488","telephone","may","thu","nonexistent",93,1,999,0,0,-4.56857811282807
"34490","cellular","may","thu","nonexistent",797,2,999,0,0,-0.508794506554547
"34494","cellular","may","thu","nonexistent",30,1,999,0,0,-3.63873056933954
"34495","cellular","may","thu","failure",135,1,999,2,0,-2.91537477596827
"34507","cellular","may","thu","nonexistent",563,1,999,0,1,-1.40986199515343
"34512","cellular","may","thu","nonexistent",175,1,999,0,0,-3.03237795534895
"34516","cellular","may","thu","nonexistent",184,1,999,0,0,-2.99474227585988
"34521","cellular","may","thu","failure",97,1,999,1,0,-3.31928972689794
"34523","cellular","may","thu","nonexistent",160,1,999,0,0,-3.09510408783073
"34528","telephone","may","thu","failure",154,2,999,1,0,-4.35168790149615
"34529","cellular","may","thu","nonexistent",337,2,999,0,0,-2.43239590266263
"34530","cellular","may","thu","success",1723,1,12,1,1,5.97688385656849
"34531","cellular","may","thu","nonexistent",177,2,999,0,0,-3.10147464913501
"34533","cellular","may","thu","nonexistent",246,2,999,0,0,-2.81293443971879
"34537","cellular","may","thu","nonexistent",20,2,999,0,0,-3.75800816911103
"34543","cellular","may","thu","nonexistent",118,1,999,0,0,-3.27073725877973
"34544","cellular","may","thu","nonexistent",30,6,999,0,0,-4.02603145992436
"34547","cellular","may","thu","failure",110,1,999,1,0,-3.26492707874706
"34555","cellular","may","thu","failure",88,1,999,1,0,-3.35692540638702
"34557","cellular","may","thu","failure",96,1,999,1,0,-3.3234714690634
"34561","cellular","may","thu","nonexistent",97,2,999,0,0,-3.4360140223712
"34564","cellular","may","thu","failure",71,1,999,1,0,-3.42801502319971
"34566","cellular","may","thu","failure",92,1,999,1,0,-3.34019843772521
"34570","cellular","may","thu","failure",159,1,999,1,0,-3.0600217126399
"34576","cellular","may","thu","nonexistent",806,1,999,0,0,-0.393698648948512
"34584","cellular","may","thu","nonexistent",87,1,999,0,0,-3.40037126590876
"34587","cellular","may","thu","nonexistent",99,2,999,0,0,-3.42765053804029
"34591","cellular","may","thu","nonexistent",285,1,999,0,0,-2.57238631714919
"34605","cellular","may","thu","failure",59,1,999,1,0,-3.47819592918513
"34608","cellular","may","thu","nonexistent",933,4,999,0,1,-0.0949979282869535
"34612","cellular","may","thu","nonexistent",616,2,999,0,1,-1.26568983850142
"34623","cellular","may","thu","nonexistent",177,2,999,0,0,-3.10147464913501
"34625","cellular","may","thu","nonexistent",108,4,999,0,0,-3.54493521478515
"34626","cellular","may","thu","nonexistent",291,2,999,0,0,-2.62475604227344
"34629","cellular","may","thu","nonexistent",161,6,999,0,0,-3.4782232362501
"34631","cellular","may","thu","nonexistent",480,2,999,0,0,-1.83440677300294
"34632","cellular","may","thu","nonexistent",24,6,999,0,0,-4.05112191291707
"34643","cellular","may","thu","failure",115,3,999,1,0,-3.39893872415373
"34648","cellular","may","thu","nonexistent",329,1,999,0,0,-2.38838966186929
"34657","telephone","may","thu","nonexistent",213,1,999,0,0,-4.06676905297379
"34660","cellular","may","thu","failure",169,3,999,1,0,-3.1731246472193
"34663","cellular","may","thu","nonexistent",284,7,999,0,0,-3.04132912801642
"34667","cellular","may","thu","failure",56,2,999,1,0,-3.56820133379845
"34677","cellular","may","thu","nonexistent",400,2,999,0,0,-2.16894614623913
"34678","cellular","may","thu","nonexistent",164,2,999,0,0,-3.15583729728589
"34679","cellular","may","thu","nonexistent",123,4,999,0,0,-3.48220908230336
"34683","cellular","may","thu","nonexistent",502,2,999,0,0,-1.74240844536299
"34686","cellular","may","thu","failure",367,2,999,1,0,-2.26767952034277
"34687","cellular","may","thu","nonexistent",17,8,999,0,0,-4.23531446430917
"34691","cellular","may","thu","nonexistent",221,2,999,0,0,-2.9174779938551
"34694","cellular","may","thu","nonexistent",380,3,999,0,0,-2.33004116766514
"34697","telephone","may","thu","nonexistent",57,1,999,0,0,-4.71912083078435
"34708","cellular","may","thu","nonexistent",487,2,999,0,0,-1.80513457784478
"34715","cellular","may","thu","failure",60,5,999,1,0,-3.78385489948754
"34721","cellular","may","thu","nonexistent",649,2,999,0,0,-1.1276923470415
"34726","cellular","may","thu","nonexistent",337,4,999,0,0,-2.58731625889656
"34727","cellular","may","thu","failure",93,2,999,1,0,-3.41347687367672
"34728","cellular","may","thu","nonexistent",291,2,999,0,0,-2.62475604227344
"34735","cellular","may","thu","nonexistent",406,2,999,0,0,-2.14385569324642
"34736","cellular","may","thu","nonexistent",1094,2,999,0,1,0.733182916584803
"34752","cellular","may","thu","nonexistent",387,10,999,0,0,-2.84299021932572
"34754","cellular","may","thu","failure",336,2,999,1,0,-2.3973135274718
"34757","telephone","may","thu","nonexistent",42,3,999,0,0,-4.93676731950007
"34761","cellular","may","thu","nonexistent",75,3,999,0,0,-3.60547252812811
"34763","cellular","may","thu","nonexistent",41,2,999,0,0,-3.67019158363653
"34773","telephone","may","thu","nonexistent",47,4,999,0,0,-4.99331878678977
"34780","cellular","may","thu","failure",62,4,999,1,0,-3.69803123703967
"34782","cellular","may","thu","failure",136,5,999,1,0,-3.46604249491316
"34788","cellular","may","thu","nonexistent",178,7,999,0,0,-3.48459379755437
"34793","telephone","may","thu","failure",33,7,999,1,0,-5.2449795941007
"34801","cellular","may","thu","nonexistent",908,3,999,0,0,-0.122081304306299
"34802","cellular","may","thu","nonexistent",166,3,999,0,0,-3.22493399107195
"34804","cellular","may","thu","nonexistent",486,5,999,0,0,-2.04169685436112
"34813","cellular","may","thu","nonexistent",212,6,999,0,0,-3.26495438581203
"34814","cellular","may","thu","nonexistent",100,2,999,0,0,-3.42346879587484
"34815","cellular","may","thu","nonexistent",308,2,999,0,0,-2.55366642546075
"34818","cellular","may","thu","failure",340,3,999,1,0,-2.45804673692695
"34820","telephone","may","thu","nonexistent",346,5,999,0,0,-3.82043805743648
"34826","cellular","may","thu","failure",100,3,999,1,0,-3.46166485663551
"34829","cellular","may","thu","nonexistent",506,2,999,0,0,-1.72568147670118
"34833","cellular","may","fri","failure",195,3,999,1,0,-3.03387972930373
"34839","cellular","may","fri","nonexistent",676,3,999,0,1,-1.06172586507743
"34841","cellular","may","fri","nonexistent",153,2,999,0,1,-3.17131683949205
"34843","cellular","may","fri","nonexistent",19,7,999,0,0,-4.11897118024748
"34850","cellular","may","fri","nonexistent",9,6,999,0,0,-4.08332842378505
"34854","cellular","may","fri","nonexistent",10,5,999,0,0,-4.00168650350263
"34855","cellular","may","fri","nonexistent",113,4,999,0,0,-3.49350688234407
"34857","cellular","may","fri","nonexistent",9,9,999,0,0,-4.31570895813594
"34861","cellular","may","fri","nonexistent",667,3,999,0,1,-1.0993615445665
"34864","cellular","may","fri","nonexistent",115,5,999,0,0,-3.56260357613013
"34865","cellular","may","fri","nonexistent",14,2,999,0,0,-3.75257900048993
"34866","telephone","may","fri","nonexistent",289,8,999,0,0,-4.26065827360434
"34882","cellular","may","fri","nonexistent",45,1,999,0,0,-3.54548481524394
"34889","cellular","may","fri","nonexistent",196,1,999,0,0,-2.91404174826064
"34890","cellular","may","fri","nonexistent",452,1,999,0,0,-1.84351575390483
"34891","cellular","may","fri","failure",56,1,999,1,0,-3.46022153406768
"34893","cellular","may","fri","failure",35,3,999,1,0,-3.70295847577611
"34894","cellular","may","fri","failure",227,1,999,1,0,-2.74514362377533
"34895","cellular","may","fri","failure",197,1,999,1,0,-2.8705958887389
"34897","cellular","may","fri","nonexistent",191,1,999,0,0,-2.9349504590879
"34899","cellular","may","fri","nonexistent",642,1,999,0,0,-1.04898474246889
"34904","cellular","may","fri","failure",409,1,999,1,1,-1.984066549663
"34908","cellular","may","fri","nonexistent",7,4,999,0,0,-3.93677155188202
"34909","cellular","may","fri","nonexistent",239,1,999,0,0,-2.73422683514619
"34913","cellular","may","fri","nonexistent",270,1,999,0,0,-2.60459282801716
"34916","cellular","may","fri","failure",311,1,999,1,1,-2.39387728187733
"34917","cellular","may","fri","nonexistent",300,1,999,0,0,-2.47914056305359
"34921","cellular","may","fri","failure",128,2,999,1,0,-3.23659627627207
"34926","cellular","may","fri","nonexistent",198,1,999,0,0,-2.90567826392973
"34931","cellular","may","fri","nonexistent",242,1,999,0,0,-2.72168160864983
"34937","cellular","may","fri","failure",16,8,999,1,0,-4.16971246750452
"34942","cellular","may","fri","nonexistent",432,1,999,0,0,-1.92715059721388
"34944","cellular","may","fri","failure",67,1,999,1,0,-3.4142223702477
"34945","cellular","may","fri","nonexistent",48,1,999,0,0,-3.53293958874759
"34946","cellular","may","fri","failure",72,2,999,1,0,-3.4707738375374
"34948","cellular","may","fri","nonexistent",148,1,999,0,0,-3.11476537220235
"34959","cellular","may","fri","failure",7,6,999,1,0,-4.05242779075966
"34960","cellular","may","fri","nonexistent",14,4,999,0,0,-3.90749935672386
"34964","cellular","may","fri","nonexistent",180,1,999,0,0,-2.98094962290787
"34967","cellular","may","fri","nonexistent",64,2,999,0,0,-3.54349189221731
"34969","cellular","may","fri","nonexistent",1190,2,999,0,1,1.16514978608204
"34970","cellular","may","fri","nonexistent",119,2,999,0,0,-3.31349607311743
"34973","cellular","may","fri","nonexistent",391,1,999,0,0,-2.09860202599743
"34983","cellular","may","fri","nonexistent",133,1,999,0,0,-3.17749150468414
"34989","cellular","may","fri","failure",77,1,999,1,0,-3.37240494859318
"34996","cellular","may","fri","nonexistent",82,1,999,0,0,-3.39076035512221
"35009","cellular","may","fri","nonexistent",901,1,999,0,1,0.0340864783832737
"35011","cellular","may","fri","nonexistent",1286,1,999,0,0,1.64405721208243
"35012","cellular","may","fri","nonexistent",73,2,999,0,0,-3.50585621272824
"35015","cellular","may","fri","nonexistent",127,1,999,0,0,-3.20258195767685
"35017","cellular","may","fri","nonexistent",454,1,999,0,0,-1.83515226957393
"35024","cellular","may","fri","nonexistent",282,2,999,0,0,-2.6318721001487
"35026","cellular","may","fri","nonexistent",514,1,999,0,0,-1.58424773964679
"35029","cellular","may","fri","nonexistent",25,1,999,0,0,-3.62911965855299
"35034","cellular","may","fri","nonexistent",386,1,999,0,0,-2.11951073682469
"35046","cellular","may","fri","nonexistent",272,1,999,0,0,-2.59622934368626
"35051","cellular","may","fri","nonexistent",133,1,999,0,0,-3.17749150468414
"35053","cellular","may","fri","nonexistent",325,1,999,0,0,-2.37459700891728
"35054","cellular","may","fri","nonexistent",36,1,999,0,0,-3.58312049473301
"35058","cellular","may","fri","nonexistent",333,1,999,0,0,-2.34114307159366
"35061","cellular","may","fri","nonexistent",27,5,999,0,0,-3.93059688668994
"35069","cellular","may","fri","nonexistent",285,5,999,0,1,-2.85170740800323
"35075","cellular","may","fri","failure",10,5,999,1,0,-3.96242238614634
"35079","cellular","may","fri","failure",16,9,999,1,0,-4.24717264562148
"35083","cellular","may","fri","failure",792,2,999,1,1,-0.459919478411709
"35085","cellular","may","fri","nonexistent",41,1,999,0,0,-3.56221178390575
"35089","cellular","may","fri","failure",333,1,999,1,0,-2.30187895423738
"35092","cellular","may","fri","nonexistent",423,1,999,0,0,-1.96478627670295
"35094","cellular","may","fri","failure",576,4,999,1,1,-1.51809614238334
"35104","telephone","may","fri","nonexistent",354,2,999,0,0,-3.52408396414816
"35106","cellular","may","fri","nonexistent",265,7,999,0,0,-3.09026260754621
"35123","cellular","may","fri","nonexistent",8,4,999,0,0,-3.93258980971657
"35124","cellular","may","fri","nonexistent",261,1,999,0,0,-2.64222850750623
"35125","cellular","may","fri","failure",81,2,999,1,0,-3.43313815804833
"35127","cellular","may","fri","nonexistent",437,3,999,0,1,-2.06116224262055
"35131","cellular","may","fri","nonexistent",562,2,999,0,1,-1.46098429382204
"35138","cellular","may","fri","failure",327,3,999,1,0,-2.48188976346402
"35140","cellular","may","fri","failure",894,2,999,1,0,-0.033381777535569
"35143","cellular","may","fri","nonexistent",133,1,999,0,0,-3.17749150468414
